ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10000942.SH,SSE,华夏上证50ETF期权1708认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201708,20170823,0.126,20170629,20170823,20170823,20170824,人民币元,0.0001
10001188.SH,SSE,华夏上证50ETF期权1801认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,201801,20180124,0.406,20180111,20180124,20180124,20180125,人民币元,0.0001
10001187.SH,SSE,华夏上证50ETF期权1801认购3.40,10000.0,OP510050.SH,ETF期权,C,欧式,3.4,201801,20180124,0.0001,20180111,20180124,20180124,20180125,人民币元,0.0001
10001189.SH,SSE,华夏上证50ETF期权1802认购3.40,10000.0,OP510050.SH,ETF期权,C,欧式,3.4,201802,20180228,0.0009,20180111,20180228,20180228,20180301,人民币元,0.0001
10001190.SH,SSE,华夏上证50ETF期权1802认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,201802,20180228,0.406,20180111,20180228,20180228,20180301,人民币元,0.0001
10001191.SH,SSE,华夏上证50ETF期权1803认购3.40,10000.0,OP510050.SH,ETF期权,C,欧式,3.4,201803,20180328,0.0055,20180111,20180328,20180328,20180329,人民币元,0.0001
10001192.SH,SSE,华夏上证50ETF期权1803认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,201803,20180328,0.406,20180111,20180328,20180328,20180329,人民币元,0.0001
10000918.SH,SSE,华夏上证50ETF期权1706认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201706,20170628,0.127,20170601,20170628,20170628,20170629,人民币元,0.0001
10000919.SH,SSE,华夏上证50ETF期权1707认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201707,20170726,0.0081,20170601,20170726,20170726,20170727,人民币元,0.0001
10000920.SH,SSE,华夏上证50ETF期权1707认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201707,20170726,0.1304,20170601,20170726,20170726,20170727,人民币元,0.0001
10000921.SH,SSE,华夏上证50ETF期权1709认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201709,20170927,0.0205,20170601,20170927,20170927,20170928,人民币元,0.0001
10000922.SH,SSE,华夏上证50ETF期权1709认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201709,20170927,0.1419,20170601,20170927,20170927,20170928,人民币元,0.0001
10000923.SH,SSE,华夏上证50ETF期权1712认购2.553,10000.0,OP510050.SH,ETF期权,C,欧式,2.553,201712,20171227,0.0399,20170601,20171227,20171227,20171228,人民币元,0.0001
10000924.SH,SSE,华夏上证50ETF期权1712认沽2.553,10000.0,OP510050.SH,ETF期权,P,欧式,2.553,201712,20171227,0.1554,20170601,20171227,20171227,20171228,人民币元,0.0001
10000917.SH,SSE,华夏上证50ETF期权1706认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201706,20170628,0.0028,20170601,20170628,20170628,20170629,人民币元,0.0001
10000961.SH,SSE,华夏上证50ETF期权1707认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201707,20170726,0.002,20170720,20170726,20170726,20170727,人民币元,0.0001
10000962.SH,SSE,华夏上证50ETF期权1707认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201707,20170726,0.0992,20170720,20170726,20170726,20170727,人民币元,0.0001
10001023.SH,SSE,华夏上证50ETF期权1711认购2.90,10000.0,OP510050.SH,ETF期权,C,欧式,2.9,201711,20171122,0.0083,20171017,20171122,20171122,20171123,人民币元,0.0001
10001024.SH,SSE,华夏上证50ETF期权1711认沽2.90,10000.0,OP510050.SH,ETF期权,P,欧式,2.9,201711,20171122,0.119,20171017,20171122,20171122,20171123,人民币元,0.0001
10001059.SH,SSE,华夏上证50ETF期权1711认购3.20,10000.0,OP510050.SH,ETF期权,C,欧式,3.2,201711,20171122,0.0001,20171120,20171122,20171122,20171123,人民币元,0.0001
10001060.SH,SSE,华夏上证50ETF期权1711认沽3.20,10000.0,OP510050.SH,ETF期权,P,欧式,3.2,201711,20171122,0.2103,20171120,20171122,20171122,20171123,人民币元,0.0001
10001061.SH,SSE,华夏上证50ETF期权1712认购3.142,10185.0,OP510050.SH,ETF期权,C,欧式,3.142,201712,20171227,0.0018,20171120,20171227,20171227,20171228,人民币元,0.0001
10001062.SH,SSE,华夏上证50ETF期权1712认沽3.142,10185.0,OP510050.SH,ETF期权,P,欧式,3.142,201712,20171227,0.2103,20171120,20171227,20171227,20171228,人民币元,0.0001
10001063.SH,SSE,华夏上证50ETF期权1803认购3.142,10185.0,OP510050.SH,ETF期权,C,欧式,3.142,201803,20180328,0.0247,20171120,20180328,20180328,20180329,人民币元,0.0001
10001064.SH,SSE,华夏上证50ETF期权1803认沽3.142,10185.0,OP510050.SH,ETF期权,P,欧式,3.142,201803,20180328,0.2103,20171120,20180328,20180328,20180329,人民币元,0.0001
10001065.SH,SSE,华夏上证50ETF期权1806认购3.142,10185.0,OP510050.SH,ETF期权,C,欧式,3.142,201806,20180627,0.0662,20171120,20180627,20180627,20180628,人民币元,0.0001
10001066.SH,SSE,华夏上证50ETF期权1806认沽3.142,10185.0,OP510050.SH,ETF期权,P,欧式,3.142,201806,20180627,0.2103,20171120,20180627,20180627,20180628,人民币元,0.0001
10000991.SH,SSE,华夏上证50ETF期权1710认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201710,20171025,0.1342,20170824,20171025,20171025,20171026,人民币元,0.0001
10000992.SH,SSE,华夏上证50ETF期权1710认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201710,20171025,0.0974,20170824,20171025,20171025,20171026,人民币元,0.0001
10000993.SH,SSE,华夏上证50ETF期权1710认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201710,20171025,0.0674,20170824,20171025,20171025,20171026,人民币元,0.0001
10000994.SH,SSE,华夏上证50ETF期权1710认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201710,20171025,0.0446,20170824,20171025,20171025,20171026,人民币元,0.0001
10000995.SH,SSE,华夏上证50ETF期权1710认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201710,20171025,0.0287,20170824,20171025,20171025,20171026,人民币元,0.0001
10000996.SH,SSE,华夏上证50ETF期权1710认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201710,20171025,0.0162,20170824,20171025,20171025,20171026,人民币元,0.0001
10000997.SH,SSE,华夏上证50ETF期权1710认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201710,20171025,0.0287,20170824,20171025,20171025,20171026,人民币元,0.0001
10000998.SH,SSE,华夏上证50ETF期权1710认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201710,20171025,0.0481,20170824,20171025,20171025,20171026,人民币元,0.0001
10000162.SH,SSE,华夏上证50ETF期权1505认沽3.20,10000.0,OP510050.SH,ETF期权,P,欧式,3.2,201505,20150527,0.2907,20150414,20150527,20150527,20150528,人民币元,0.0001
10000160.SH,SSE,华夏上证50ETF期权1504认沽3.20,10000.0,OP510050.SH,ETF期权,P,欧式,3.2,201504,20150422,0.2235,20150414,20150422,20150422,20150423,人民币元,0.0001
10000163.SH,SSE,华夏上证50ETF期权1506认购3.20,10000.0,OP510050.SH,ETF期权,C,欧式,3.2,201506,20150624,0.1316,20150414,20150624,20150624,20150625,人民币元,0.0001
10000165.SH,SSE,华夏上证50ETF期权1509认购3.20,10000.0,OP510050.SH,ETF期权,C,欧式,3.2,201509,20150923,0.2252,20150414,20150923,20150923,20150924,人民币元,0.0001
10000164.SH,SSE,华夏上证50ETF期权1506认沽3.20,10000.0,OP510050.SH,ETF期权,P,欧式,3.2,201506,20150624,0.3201,20150414,20150624,20150624,20150625,人民币元,0.0001
10000161.SH,SSE,华夏上证50ETF期权1505认购3.20,10000.0,OP510050.SH,ETF期权,C,欧式,3.2,201505,20150527,0.0899,20150414,20150527,20150527,20150528,人民币元,0.0001
10000159.SH,SSE,华夏上证50ETF期权1504认购3.20,10000.0,OP510050.SH,ETF期权,C,欧式,3.2,201504,20150422,0.0168,20150414,20150422,20150422,20150423,人民币元,0.0001
10000166.SH,SSE,华夏上证50ETF期权1509认沽3.20,10000.0,OP510050.SH,ETF期权,P,欧式,3.2,201509,20150923,0.3768,20150414,20150923,20150923,20150924,人民币元,0.0001
10000153.SH,SSE,华夏上证50ETF期权1505认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201505,20150527,0.1,20150413,20150527,20150527,20150528,人民币元,0.0001
10000155.SH,SSE,华夏上证50ETF期权1506认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201506,20150624,0.1432,20150413,20150624,20150624,20150625,人民币元,0.0001
10000152.SH,SSE,华夏上证50ETF期权1504认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201504,20150422,0.1835,20150413,20150422,20150422,20150423,人民币元,0.0001
10000154.SH,SSE,华夏上证50ETF期权1505认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201505,20150527,0.2531,20150413,20150527,20150527,20150528,人民币元,0.0001
10000151.SH,SSE,华夏上证50ETF期权1504认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201504,20150422,0.0246,20150413,20150422,20150422,20150423,人民币元,0.0001
10000157.SH,SSE,华夏上证50ETF期权1509认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201509,20150923,0.2392,20150413,20150923,20150923,20150924,人民币元,0.0001
10000156.SH,SSE,华夏上证50ETF期权1506认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201506,20150624,0.2694,20150413,20150624,20150624,20150625,人民币元,0.0001
10000158.SH,SSE,华夏上证50ETF期权1509认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201509,20150923,0.333,20150413,20150923,20150923,20150924,人民币元,0.0001
10000969.SH,SSE,华夏上证50ETF期权1803认购2.553,10000.0,OP510050.SH,ETF期权,C,欧式,2.553,201803,20180328,0.2064,20170727,20180328,20180328,20180329,人民币元,0.0001
10000970.SH,SSE,华夏上证50ETF期权1803认购2.602,10000.0,OP510050.SH,ETF期权,C,欧式,2.602,201803,20180328,0.1788,20170727,20180328,20180328,20180329,人民币元,0.0001
10000971.SH,SSE,华夏上证50ETF期权1803认购2.651,10000.0,OP510050.SH,ETF期权,C,欧式,2.651,201803,20180328,0.1535,20170727,20180328,20180328,20180329,人民币元,0.0001
10000972.SH,SSE,华夏上证50ETF期权1803认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201803,20180328,0.1316,20170727,20180328,20180328,20180329,人民币元,0.0001
10000973.SH,SSE,华夏上证50ETF期权1803认购2.749,10000.0,OP510050.SH,ETF期权,C,欧式,2.749,201803,20180328,0.1128,20170727,20180328,20180328,20180329,人民币元,0.0001
10000974.SH,SSE,华夏上证50ETF期权1803认沽2.553,10000.0,OP510050.SH,ETF期权,P,欧式,2.553,201803,20180328,0.091,20170727,20180328,20180328,20180329,人民币元,0.0001
10000975.SH,SSE,华夏上证50ETF期权1803认沽2.602,10000.0,OP510050.SH,ETF期权,P,欧式,2.602,201803,20180328,0.1114,20170727,20180328,20180328,20180329,人民币元,0.0001
10000976.SH,SSE,华夏上证50ETF期权1803认沽2.651,10000.0,OP510050.SH,ETF期权,P,欧式,2.651,201803,20180328,0.1354,20170727,20180328,20180328,20180329,人民币元,0.0001
10000977.SH,SSE,华夏上证50ETF期权1803认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201803,20180328,0.1627,20170727,20180328,20180328,20180329,人民币元,0.0001
10000978.SH,SSE,华夏上证50ETF期权1803认沽2.749,10000.0,OP510050.SH,ETF期权,P,欧式,2.749,201803,20180328,0.1919,20170727,20180328,20180328,20180329,人民币元,0.0001
10000999.SH,SSE,华夏上证50ETF期权1710认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201710,20171025,0.0768,20170824,20171025,20171025,20171026,人民币元,0.0001
10001000.SH,SSE,华夏上证50ETF期权1710认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201710,20171025,0.1097,20170824,20171025,20171025,20171026,人民币元,0.0001
10001193.SH,SSE,华夏上证50ETF期权1806认购3.40,10000.0,OP510050.SH,ETF期权,C,欧式,3.4,201806,20180627,0.0309,20180111,20180627,20180627,20180628,人民币元,0.0001
10001194.SH,SSE,华夏上证50ETF期权1806认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,201806,20180627,0.406,20180111,20180627,20180627,20180628,人民币元,0.0001
10000497.SH,SSE,华夏上证50ETF期权1602认购2.40,10000.0,OP510050.SH,ETF期权,C,欧式,2.4,201602,20160224,0.1477,20151224,20160224,20160224,20160225,人民币元,0.0001
10000505.SH,SSE,华夏上证50ETF期权1602认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201602,20160224,0.1664,20151224,20160224,20160224,20160225,人民币元,0.0001
10000503.SH,SSE,华夏上证50ETF期权1602认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201602,20160224,0.1092,20151224,20160224,20160224,20160225,人民币元,0.0001
10000506.SH,SSE,华夏上证50ETF期权1602认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201602,20160224,0.1978,20151224,20160224,20160224,20160225,人民币元,0.0001
10000499.SH,SSE,华夏上证50ETF期权1602认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201602,20160224,0.0994,20151224,20160224,20160224,20160225,人民币元,0.0001
10000504.SH,SSE,华夏上证50ETF期权1602认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201602,20160224,0.1343,20151224,20160224,20160224,20160225,人民币元,0.0001
10000501.SH,SSE,华夏上证50ETF期权1602认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201602,20160224,0.0656,20151224,20160224,20160224,20160225,人民币元,0.0001
10000502.SH,SSE,华夏上证50ETF期权1602认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,201602,20160224,0.0861,20151224,20160224,20160224,20160225,人民币元,0.0001
10000498.SH,SSE,华夏上证50ETF期权1602认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201602,20160224,0.1209,20151224,20160224,20160224,20160225,人民币元,0.0001
10000500.SH,SSE,华夏上证50ETF期权1602认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201602,20160224,0.0811,20151224,20160224,20160224,20160225,人民币元,0.0001
10000963.SH,SSE,华夏上证50ETF期权1708认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201708,20170823,0.0242,20170720,20170823,20170823,20170824,人民币元,0.0001
10000964.SH,SSE,华夏上证50ETF期权1708认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201708,20170823,0.1184,20170720,20170823,20170823,20170824,人民币元,0.0001
10000965.SH,SSE,华夏上证50ETF期权1709认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201709,20170927,0.0465,20170720,20170927,20170927,20170928,人民币元,0.0001
10000966.SH,SSE,华夏上证50ETF期权1709认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201709,20170927,0.14,20170720,20170927,20170927,20170928,人民币元,0.0001
10000967.SH,SSE,华夏上证50ETF期权1712认购2.749,10000.0,OP510050.SH,ETF期权,C,欧式,2.749,201712,20171227,0.0921,20170720,20171227,20171227,20171228,人民币元,0.0001
10000968.SH,SSE,华夏上证50ETF期权1712认沽2.749,10000.0,OP510050.SH,ETF期权,P,欧式,2.749,201712,20171227,0.173,20170720,20171227,20171227,20171228,人民币元,0.0001
10000717.SH,SSE,华夏上证50ETF期权1611认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201611,20161123,0.0236,20160929,20161123,20161123,20161124,人民币元,0.0001
10000713.SH,SSE,华夏上证50ETF期权1611认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,201611,20161123,0.1286,20160929,20161123,20161123,20161124,人民币元,0.0001
10000720.SH,SSE,华夏上证50ETF期权1611认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201611,20161123,0.0396,20160929,20161123,20161123,20161124,人民币元,0.0001
10000719.SH,SSE,华夏上证50ETF期权1611认沽2.15,10000.0,OP510050.SH,ETF期权,P,欧式,2.15,201611,20161123,0.0207,20160929,20161123,20161123,20161124,人民币元,0.0001
10000721.SH,SSE,华夏上证50ETF期权1611认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201611,20161123,0.0671,20160929,20161123,20161123,20161124,人民币元,0.0001
10000716.SH,SSE,华夏上证50ETF期权1611认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201611,20161123,0.0373,20160929,20161123,20161123,20161124,人民币元,0.0001
10000714.SH,SSE,华夏上证50ETF期权1611认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,201611,20161123,0.0916,20160929,20161123,20161123,20161124,人民币元,0.0001
10000715.SH,SSE,华夏上证50ETF期权1611认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201611,20161123,0.0587,20160929,20161123,20161123,20161124,人民币元,0.0001
10000722.SH,SSE,华夏上证50ETF期权1611认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201611,20161123,0.103,20160929,20161123,20161123,20161124,人民币元,0.0001
10000718.SH,SSE,华夏上证50ETF期权1611认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,201611,20161123,0.0104,20160929,20161123,20161123,20161124,人民币元,0.0001
10000901.SH,SSE,华夏上证50ETF期权1707认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201707,20170726,0.1043,20170525,20170726,20170726,20170727,人民币元,0.0001
10000902.SH,SSE,华夏上证50ETF期权1707认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201707,20170726,0.061,20170525,20170726,20170726,20170727,人民币元,0.0001
10000903.SH,SSE,华夏上证50ETF期权1707认购2.40,10000.0,OP510050.SH,ETF期权,C,欧式,2.4,201707,20170726,0.0285,20170525,20170726,20170726,20170727,人民币元,0.0001
10000904.SH,SSE,华夏上证50ETF期权1707认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201707,20170726,0.014,20170525,20170726,20170726,20170727,人民币元,0.0001
10000905.SH,SSE,华夏上证50ETF期权1707认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201707,20170726,0.0064,20170525,20170726,20170726,20170727,人民币元,0.0001
10000906.SH,SSE,华夏上证50ETF期权1707认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201707,20170726,0.0063,20170525,20170726,20170726,20170727,人民币元,0.0001
10000907.SH,SSE,华夏上证50ETF期权1707认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201707,20170726,0.0176,20170525,20170726,20170726,20170727,人民币元,0.0001
10000908.SH,SSE,华夏上证50ETF期权1707认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,201707,20170726,0.0389,20170525,20170726,20170726,20170727,人民币元,0.0001
10000909.SH,SSE,华夏上证50ETF期权1707认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201707,20170726,0.0744,20170525,20170726,20170726,20170727,人民币元,0.0001
10000910.SH,SSE,华夏上证50ETF期权1707认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201707,20170726,0.1187,20170525,20170726,20170726,20170727,人民币元,0.0001
10000911.SH,SSE,华夏上证50ETF期权1707认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201707,20170726,0.0152,20170526,20170726,20170726,20170727,人民币元,0.0001
10000912.SH,SSE,华夏上证50ETF期权1707认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201707,20170726,0.1008,20170526,20170726,20170726,20170727,人民币元,0.0001
10000913.SH,SSE,华夏上证50ETF期权1709认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201709,20170927,0.0327,20170526,20170927,20170927,20170928,人民币元,0.0001
10000914.SH,SSE,华夏上证50ETF期权1709认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201709,20170927,0.1157,20170526,20170927,20170927,20170928,人民币元,0.0001
10000915.SH,SSE,华夏上证50ETF期权1712认购2.504,10000.0,OP510050.SH,ETF期权,C,欧式,2.504,201712,20171227,0.0514,20170526,20171227,20171227,20171228,人民币元,0.0001
10000916.SH,SSE,华夏上证50ETF期权1712认沽2.504,10000.0,OP510050.SH,ETF期权,P,欧式,2.504,201712,20171227,0.1339,20170526,20171227,20171227,20171228,人民币元,0.0001
10001003.SH,SSE,华夏上证50ETF期权1709认购2.90,10000.0,OP510050.SH,ETF期权,C,欧式,2.9,201709,20170927,0.0139,20170829,20170927,20170927,20170928,人民币元,0.0001
10001004.SH,SSE,华夏上证50ETF期权1709认沽2.90,10000.0,OP510050.SH,ETF期权,P,欧式,2.9,201709,20170927,0.1188,20170829,20170927,20170927,20170928,人民币元,0.0001
10001005.SH,SSE,华夏上证50ETF期权1710认购2.90,10000.0,OP510050.SH,ETF期权,C,欧式,2.9,201710,20171025,0.0293,20170829,20171025,20171025,20171026,人民币元,0.0001
10001006.SH,SSE,华夏上证50ETF期权1710认沽2.90,10000.0,OP510050.SH,ETF期权,P,欧式,2.9,201710,20171025,0.1258,20170829,20171025,20171025,20171026,人民币元,0.0001
10001007.SH,SSE,华夏上证50ETF期权1712认购2.847,10000.0,OP510050.SH,ETF期权,C,欧式,2.847,201712,20171227,0.0692,20170829,20171227,20171227,20171228,人民币元,0.0001
10001008.SH,SSE,华夏上证50ETF期权1712认沽2.847,10000.0,OP510050.SH,ETF期权,P,欧式,2.847,201712,20171227,0.1508,20170829,20171227,20171227,20171228,人民币元,0.0001
